"","binomial","id_no","kingdom","phylum","class","order_","family","genus","category","binomialul","area","mainlandarea"
"5264","Thylamys velutinus","40520","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Thylamys","NT","Thylamys_velutinus",565210.768162212,565210.768162212
"5265","Thylamys venustus","136626","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Thylamys","DD","Thylamys_venustus",301604.36147794,301604.36147794
"5266","Thylogale billardierii","40571","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","LC","Thylogale_billardierii",66448.2368240578,0
"5267","Thylogale browni","21874","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","VU","Thylogale_browni",222647.070444278,0
"5268","Thylogale brunii","21870","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","VU","Thylogale_brunii",99118.2169370721,0
"5269","Thylogale calabyi","21873","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","EN","Thylogale_calabyi",641.134507428063,0
"5270","Thylogale lanatus","136255","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","EN","Thylogale_lanatus",1344.03240926682,0
"5271","Thylogale stigmatica","40574","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","LC","Thylogale_stigmatica",221199.778796422,200961.231751396
"5272","Thylogale thetis","40573","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","LC","Thylogale_thetis",73431.4849528674,73292.5946843285
"5273","Thyroptera devivoi","136594","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","THYROPTERIDAE","Thyroptera","DD","Thyroptera_devivoi",99097.3547188458,99097.3547188458
"5274","Thyroptera discifera","21877","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","THYROPTERIDAE","Thyroptera","LC","Thyroptera_discifera",5711490.83189515,5707815.10581114
"5275","Thyroptera lavali","21878","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","THYROPTERIDAE","Thyroptera","DD","Thyroptera_lavali",3763.16430241568,3763.16430241568
"5276","Thyroptera tricolor","21879","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","THYROPTERIDAE","Thyroptera","LC","Thyroptera_tricolor",8555467.31098606,8546524.55140899
"5277","Thyroptera wynneae","88151033","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","THYROPTERIDAE","Thyroptera","DD","Thyroptera_wynneae",2070.97620561937,2070.97620561937
"5278","Tlacuatzin canescens","12813","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Tlacuatzin","LC","Tlacuatzin_canescens",479508.685779561,475494.516918979
"5279","Tokudaia muenninki","21972","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Tokudaia","CR","Tokudaia_muenninki",20.1439273414425,0
"5280","Tokudaia osimensis","21973","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Tokudaia","EN","Tokudaia_osimensis",470.12250797473,0
"5281","Tokudaia tokunoshimensis","136695","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Tokudaia","EN","Tokudaia_tokunoshimensis",119.049343492409,0
"5282","Tolypeutes matacus","21974","ANIMALIA","CHORDATA","MAMMALIA","CINGULATA","CHLAMYPHORIDAE","Tolypeutes","NT","Tolypeutes_matacus",1198272.04247207,1198272.04247207
"5283","Tolypeutes tricinctus","21975","ANIMALIA","CHORDATA","MAMMALIA","CINGULATA","CHLAMYPHORIDAE","Tolypeutes","VU","Tolypeutes_tricinctus",932819.598601935,932738.116087463
"5284","Tomopeas ravus","21982","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE","Tomopeas","EN","Tomopeas_ravus",112800.735483538,112096.014241336
"5285","Tonatia bidens","21983","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Tonatia","DD","Tonatia_bidens",1992523.95658567,1990296.14544381
"5286","Tonatia saurophila","41530","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Tonatia","LC","Tonatia_saurophila",6509470.68324213,6497204.5570422
"5287","Tonkinomys daovantieni","136342","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Tonkinomys","DD","Tonkinomys_daovantieni",116.871463848639,116.871463848639
"5288","Toromys grandis","6981","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Toromys","LC","Toromys_grandis",176731.299083277,176480.932856266
"5289","Toromys rhipidurus","90386329","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Toromys","DD","Toromys_rhipidurus",95652.0127691021,95652.0127691021
"5290","Trachops cirrhosus","22029","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Trachops","LC","Trachops_cirrhosus",12642871.5149003,12623845.2711114
"5291","Trachypithecus auratus","22034","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","VU","Trachypithecus_auratus",131478.85559223,0
"5292","Trachypithecus barbei","41554","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","DD","Trachypithecus_barbei",21123.4293054923,21018.941434115
"5293","Trachypithecus cristatus","22035","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","VU","Trachypithecus_cristatus",1213231.28395227,32490.783833286
"5294","Trachypithecus delacouri","22043","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","CR","Trachypithecus_delacouri",6008.39805742304,6008.39805742304
"5295","Trachypithecus francoisi","39853","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","Trachypithecus_francoisi",248808.27619527,248808.27619527
"5296","Trachypithecus geei","22037","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","Trachypithecus_geei",5685.95383783249,5685.95383783249
"5297","Trachypithecus germaini","39874","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","Trachypithecus_germaini",343232.693865469,342898.964101161
"5298","Trachypithecus hatinhensis","40789","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","Trachypithecus_hatinhensis",18902.3847343316,18902.3847343316
"5299","Trachypithecus laotum","22044","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","VU","Trachypithecus_laotum",5591.81902511215,5591.81902511215
"5300","Trachypithecus leucocephalus","39872","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","CR","Trachypithecus_leucocephalus",834.816020203329,834.816020203329
"5301","Trachypithecus obscurus","22039","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","Trachypithecus_obscurus",259473.527149559,256673.13771755
"5302","Trachypithecus phayrei","22040","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","Trachypithecus_phayrei",1148189.90487488,1144337.39134328
"5303","Trachypithecus pileatus","22041","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","VU","Trachypithecus_pileatus",305183.613272233,305073.334763577
"5304","Trachypithecus poliocephalus","39871","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","CR","Trachypithecus_poliocephalus",109.879810284456,0
"5305","Trachypithecus shortridgei","39869","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN","Trachypithecus_shortridgei",10597.0224379465,10597.0224379465
"5306","Tragelaphus angasii","22052","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","LC","Tragelaphus_angasii",197902.695041986,197773.549390238
"5307","Tragelaphus buxtoni","22046","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","EN","Tragelaphus_buxtoni",6875.03770331018,6875.03770331018
"5308","Tragelaphus derbianus","44172","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","VU","Tragelaphus_derbianus",392963.395250156,392963.395250156
"5309","Tragelaphus eurycerus","22047","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","NT","Tragelaphus_eurycerus",2217282.34033046,2217006.07025765
"5310","Tragelaphus imberbis","22053","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","NT","Tragelaphus_imberbis",1488947.50646399,1488665.0260294
"5311","Tragelaphus oryx","22055","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","LC","Tragelaphus_oryx",6776785.8643662,6775321.82994176
"5312","Tragelaphus scriptus","22051","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","LC","Tragelaphus_scriptus",12064054.4594102,12058993.2263868
"5313","Tragelaphus strepsiceros","22054","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Tragelaphus","LC","Tragelaphus_strepsiceros",6085607.87993388,6084888.04168659
"5314","Tragulus kanchil","136297","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","TRAGULIDAE","Tragulus","LC","Tragulus_kanchil",2303447.46294778,1106147.00782582
"5315","Tragulus napu","41781","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","TRAGULIDAE","Tragulus","LC","Tragulus_napu",1402060.12835367,202198.944450367
"5316","Tragulus nigricans","22065","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","TRAGULIDAE","Tragulus","EN","Tragulus_nigricans",471.755619538093,0
"5317","Tragulus versicolor","136360","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","TRAGULIDAE","Tragulus","DD","Tragulus_versicolor",1479.88847125864,1479.88847125864
"5318","Tragulus williamsoni","136533","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","TRAGULIDAE","Tragulus","DD","Tragulus_williamsoni",316.191132843068,316.191132843068
"5319","Transandinomys bolivaris","15588","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Transandinomys","LC","Transandinomys_bolivaris",271356.277520376,269007.303047185
"5320","Transandinomys talamancae","15615","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Transandinomys","LC","Transandinomys_talamancae",510964.246815341,508866.827884466
"5321","Tremarctos ornatus","22066","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","URSIDAE","Tremarctos","VU","Tremarctos_ornatus",218254.951996146,218254.951996146
"5322","Triaenops afer","81081036","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Triaenops","LC","Triaenops_afer",1641941.02064587,1638654.1661783
"5323","Triaenops persicus","81069403","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Triaenops","LC","Triaenops_persicus",1163737.95406482,1160742.70418285
"5324","Triaenops rufus","40026","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Triaenops","LC","Triaenops_rufus",284167.07170767,0
"5325","Trichosurus caninus","40557","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE","Trichosurus","LC","Trichosurus_caninus",148314.195554466,146159.762342545
"5326","Trichosurus cunninghami","136256","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE","Trichosurus","LC","Trichosurus_cunninghami",119403.447161655,119251.852210342
"5327","Trichosurus vulpecula","40585","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE","Trichosurus","LC","Trichosurus_vulpecula",2704232.99326627,2620242.86564236
"5328","Trichys fasciculata","22132","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","HYSTRICIDAE","Trichys","LC","Trichys_fasciculata",1189879.28206261,27805.9231710037
"5329","Trinomys albispinus","18272","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","LC","Trinomys_albispinus",70209.4033576575,69363.5696583787
"5330","Trinomys dimidiatus","18281","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","LC","Trinomys_dimidiatus",63989.2080938779,63181.3043644124
"5331","Trinomys eliasi","136407","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","NT","Trinomys_eliasi",4162.40866419269,4079.55668352433
"5332","Trinomys gratiosus","136221","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","LC","Trinomys_gratiosus",67215.5031873115,67215.5031873115
"5333","Trinomys iheringi","18288","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","LC","Trinomys_iheringi",702152.550154572,699870.566874587
"5334","Trinomys mirapitanga","136305","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","DD","Trinomys_mirapitanga",571.004735002125,571.004735002125
"5335","Trinomys moojeni","136543","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","EN","Trinomys_moojeni",4672.07372313997,4672.07372313997
"5336","Trinomys paratus","136492","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","DD","Trinomys_paratus",28265.5325564233,28265.5325564233
"5337","Trinomys setosus","18298","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","LC","Trinomys_setosus",414903.903714194,413521.492287783
"5338","Trinomys yonenagae","136414","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","EN","Trinomys_yonenagae",4982.01035729529,4982.01035729529
"5339","Trinycteris nicefori","13381","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Trinycteris","LC","Trinycteris_nicefori",4253378.91355294,4242624.57117395
"5340","Trogopterus xanthipes","22297","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Trogopterus","NT","Trogopterus_xanthipes",1062333.59360372,1062275.45190814
"5341","Tryphomys adustus","22431","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Tryphomys","DD","Tryphomys_adustus",4129.46880333655,0
"5342","Tscherskia triton","22432","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tscherskia","LC","Tscherskia_triton",3140943.02531283,3138693.46772391
"5343","Tupaia belangeri","41492","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_belangeri",2980206.49849941,2940379.70940806
"5344","Tupaia chrysogaster","22446","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","VU","Tupaia_chrysogaster",6002.77147272087,0
"5345","Tupaia discolor","111873499","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","DD","Tupaia_discolor",11525.7996438415,0
"5346","Tupaia dorsalis","41493","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","DD","Tupaia_dorsalis",449710.803049232,0
"5347","Tupaia everetti","22784","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_everetti",95385.3621493448,0
"5348","Tupaia ferruginea","111873543","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","DD","Tupaia_ferruginea",429938.494638067,0
"5349","Tupaia glis","111872341","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_glis",190363.117239807,186550.72946561
"5350","Tupaia gracilis","41495","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_gracilis",643734.653304583,0
"5351","Tupaia hypochrysa","111873049","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","DD","Tupaia_hypochrysa",6956.6551647617,0
"5352","Tupaia javanica","41496","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_javanica",248043.793573266,0
"5353","Tupaia longipes","111871214","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_longipes",161229.925492236,0
"5354","Tupaia minor","41497","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_minor",1264126.16864572,179543.615098229
"5355","Tupaia montana","41498","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_montana",179713.651609326,0
"5356","Tupaia nicobarica","22454","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","EN","Tupaia_nicobarica",1108.48334734456,0
"5357","Tupaia palawanensis","110678346","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_palawanensis",13167.7007260905,0
"5358","Tupaia picta","41499","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_picta",154832.286085119,0
"5359","Tupaia salatana","111871663","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_salatana",153433.289367121,0
"5360","Tupaia splendidula","41500","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_splendidula",411411.087357851,0
"5361","Tupaia tana","41501","ANIMALIA","CHORDATA","MAMMALIA","SCANDENTIA","TUPAIIDAE","Tupaia","LC","Tupaia_tana",960284.495895271,0
"5362","Tylomys bullaris","22570","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tylomys","CR","Tylomys_bullaris",713.639196947304,713.639196947304
"5363","Tylomys fulviventer","22571","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tylomys","DD","Tylomys_fulviventer",90.3368380301596,90.3368380301596
"5364","Tylomys mirae","22572","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tylomys","LC","Tylomys_mirae",125758.518356292,125344.506140228
"5365","Tylomys nudicaudus","22573","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tylomys","LC","Tylomys_nudicaudus",489186.845193204,487600.582915056
"5366","Tylomys panamensis","22574","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tylomys","DD","Tylomys_panamensis",3457.09673249789,3453.39545956067
"5367","Tylomys tumbalensis","22575","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tylomys","CR","Tylomys_tumbalensis",93.394610099485,93.394610099485
"5368","Tylomys watsoni","22576","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Tylomys","LC","Tylomys_watsoni",90447.7516968549,89839.0151807191
"5369","Tylonycteris pachypus","22577","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Tylonycteris","LC","Tylonycteris_pachypus",4182645.85455103,2582998.88918101
"5370","Tylonycteris pygmaeus","85342580","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Tylonycteris","DD","Tylonycteris_pygmaeus",321.20196070778,321.20196070778
"5371","Tylonycteris robustula","22578","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Tylonycteris","LC","Tylonycteris_robustula",2721209.15000926,1898443.88724947
"5372","Tympanoctomys aureus","136557","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","OCTODONTIDAE","Tympanoctomys","CR","Tympanoctomys_aureus",16.8854539254171,16.8854539254171
"5373","Tympanoctomys barrerae","22586","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","OCTODONTIDAE","Tympanoctomys","NT","Tympanoctomys_barrerae",280711.69208831,280711.69208831
"5374","Tympanoctomys kirchnerorum","86051353","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","OCTODONTIDAE","Tympanoctomys","DD","Tympanoctomys_kirchnerorum",7034.28435931544,7034.28435931544
"5375","Tympanoctomys loschalchalerosorum","136714","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","OCTODONTIDAE","Tympanoctomys","CR","Tympanoctomys_loschalchalerosorum",29.7997291330442,29.7997291330442
"5376","Typhlomys cinereus","22605","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","PLATACANTHOMYIDAE","Typhlomys","LC","Typhlomys_cinereus",1030421.04023762,1030421.04023762
"5377","Uranomys ruddi","22771","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Uranomys","LC","Uranomys_ruddi",4057097.01028327,4056360.45960953
"5378","Urocitellus armatus","42463","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","Urocitellus_armatus",176257.798294202,176257.798294202
"5379","Urocitellus beldingi","42464","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","Urocitellus_beldingi",337683.745311967,337683.745311967
"5380","Urocitellus brunneus","20497","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","EN","Urocitellus_brunneus",460.170014681074,460.170014681074
"5381","Urocitellus canus","42465","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","Urocitellus_canus",217761.204576877,217761.204576877
"5382","Urocitellus columbianus","42466","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","Urocitellus_columbianus",532364.642645848,532364.642645848
"5383","Urocitellus elegans","42467","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","Urocitellus_elegans",282690.693072649,282690.693072649
"5384","Urocitellus endemicus","20498","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","VU","Urocitellus_endemicus",6303.05925129631,6303.05925129631
"5385","Urocitellus mollis","116989381","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","Urocitellus_mollis",416260.76736102,416260.76736102
"5386","Urocitellus nancyae","116989724","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","VU","Urocitellus_nancyae",6787.49401458415,6787.49401458415
"5387","Urocitellus parryii","20488","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","Urocitellus_parryii",5346615.24231786,5198337.11456459
